geoserver,nombre,descripcion,wfs_activo,fallas_wfs_90d,bbox_area,n_features,bytes_estimados,errores_evaluar,errores_archivar,archivado,fecha_ultima_evaluacion,fecha_ultimo_archivo_intento,fecha_archivado
bits.bo,demo:layer_limites_municipales_x6o44,,True,0,161.369038,344.000000,13055763.000000,0,0,False,2026-04-12,,
minedu.seie,minedu:vw_unidad_geo,,True,0,32598.113009,16049.000000,13156970.000000,0,0,False,2026-04-12,,
minedu.seie,minedu:vw_unidad_geo6,,True,0,32598.113009,16042.000000,13167274.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_plan_de_uso_de_suelo_pando_wqkt3,,True,0,12.130207,196.000000,13215927.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_planimetria_7qhpe,,True,0,0.030995,650.000000,13286650.000000,0,0,False,2026-04-12,,
bits.bo,sinacar:layer_plan_de_uso_de_suelos_j22k9,,True,0,159.927778,9851.000000,13336284.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_otros_jlcu3,,True,0,2.741493,3532.000000,13401114.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_proyectos_manejo_integral_de_cuencas_hvcvc,,True,0,66.384298,223.000000,13498458.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_rios_secundarios_od394,,True,0,161.586139,32375.000000,13681675.000000,0,0,False,2026-04-12,,
bits.bo,afd:bosque_andino,,True,0,34.841039,15870.000000,13705332.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_distritos_j_aa_eobxb,,True,0,1914054159489.258789,360.000000,13735224.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_distritos_j_aa_3nh95,,True,0,1903158784137.204834,360.000000,13735224.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_distritos_j_aa_6cj6b,,True,0,1903158784137.204834,360.000000,13735224.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_distritos_j_aa_bc613f,,True,0,1914054159489.258789,360.000000,13735584.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_actividades_economicas_2022_h4mlih,,True,0,0.019529,39568.000000,13777578.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_topografia_y_relieve_en_el_municipio_de_cochabamb_arloi,,True,0,0.057834,7.000000,13881864.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_topografia_y_relieve_del_municipio_de_cochabamba_rd29ti,,True,0,0.057834,7.000000,13881909.000000,0,0,False,2026-04-12,,
bits.bo,wcs:soil_degradacion_ssnyq,,True,0,36.946826,5353.000000,13902812.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_cobertura_de_saneamiento_por_municipio_del_2024_m9p7c,,True,0,161.260953,340.000000,13945984.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_recurrencia_municipal_de_sequias_20022023_9mr34,,True,0,158.028855,303.000000,13963694.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_geotecnia_o33ef,,True,0,0.027170,124.000000,13967261.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_ductos_1z0yh,,True,0,72.984891,457.000000,14169559.000000,0,0,False,2026-04-12,,
minedu.seie,minedu:vw_unidad_geo7,,True,0,32598.113009,16092.000000,14280041.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_empresas_vinculadas_al_regimen_forestal_2cmcr,,True,0,148.141345,16351.000000,14323476.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_densidad_aparente_r9d2k,,True,0,164.341165,1222.000000,14355812.000000,0,0,False,2026-04-12,,
bits.bo,devsmtcc:climate_change,,True,0,161.369038,339.000000,14361871.000000,0,0,False,2026-04-12,,
bits.bo,smtcc:climate_change,,True,0,161.369038,339.000000,14361871.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_densidad_aparente_de_suelos_txuzj,,True,0,161.291065,1222.000000,14366565.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_limites_municipales_2017_241,,True,0,161.368986,339.000000,14473334.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_dfghjkl_9y6a,,True,0,72.984891,457.000000,14540278.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_plan_de_uso_de_suelos_del_beni_plus_m0aqvh,,True,0,41.868797,186.000000,14595978.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_actividades_economicas_en_el_municipio_de_cochaba_frw9w,,True,0,0.029919,39568.000000,14608506.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_plan_de_uso_de_suelos_de_santa_cruz_f825y,,True,0,51.544117,332.000000,14618558.000000,0,0,False,2026-04-12,,
bits.bo,senamhidb:rios_principales_dir,,True,0,166.980177,933.000000,14665267.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_recintos_electorales_diputados__circunscripcion_qzfqa,,True,0,161.368986,63.000000,14687215.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_recurrencia_municipal_de_granizadas_20022023_izgh2,,True,0,79.193019,211.000000,14953739.000000,0,0,False,2026-04-12,,
bits.bo,devsmtcc:raster_transporte_cj3y1,,True,0,161.226999,2496.000000,14991974.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:cea_layer_c4a65bf1_9e50_431f_a255_65cc9f7ec472,,True,0,161.369038,339.000000,15028345.000000,0,0,False,2026-04-12,,
bits.bo,devsmtcc:sdv_layer_dfe52711_a264_4510_8e9d_df1734ceb361,,True,0,161.226999,2496.000000,15044390.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_fa673d94_9f59_4e0b_b7eb_cc6666d7dcca,,True,0,161.369038,339.000000,15125434.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_7654089c_53be_4318_a78e_20e983d43efb,,True,0,161.369038,339.000000,15145910.000000,0,0,False,2026-04-12,,
bits.bo,devsmtcc:sdv_layer_221f69ba_1cff_481a_9967_63a77ab959a3,,True,0,161.226999,2496.000000,15238579.000000,0,0,False,2026-04-12,,
bits.bo,devsmtcc:sdv_layer_3f8db277_5fe6_4706_b097_b26f5a1909e0,,True,0,161.226999,2496.000000,15238579.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:provincias,,True,0,161.369038,117.000000,15270372.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_contenido_de_volumen_de_agua_cuenca_del_rio_coroi_65p3u,,True,0,1.733834,3383.000000,15293866.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_tierra_de_produccion_forestal_permanente_kzkjh,,True,0,156.987196,144.000000,15482621.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_unidades_hidricas_balance_hidrico_l7n6e,,True,0,161.353730,805.000000,15511545.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_circunscripciones_elecciones_jnsmw,,True,0,161.368986,63.000000,15590585.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_precipitacion_ojcbw,,True,0,161.368986,344.000000,15671539.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limite_municipal_pn7lo,,True,0,162.153893,344.000000,15672571.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales1_lilge,,True,0,162.153893,344.000000,15673947.000000,0,0,False,2026-04-12,,
iniaf.geo,iniaf:maderables,,True,0,21.853274,35593.000000,15675157.000000,0,0,False,2026-04-12,,
bits.bo,iniaf:maderables,,True,0,20.545820,35593.000000,15675157.000000,0,0,False,2026-04-12,,
bits.bo,senamhidb:municipio,,True,0,162.153893,344.000000,15727886.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_bo_oac:ROCHA_RInundacionInfraLineal,,True,0,0.145145,7471.000000,15735420.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_regenracion__san_buena_h3h8mg,,True,0,0.392640,47012.000000,16021690.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_6d25b518_831a_490e_a800_3b8e373c39ce,,True,0,161.369038,339.000000,16059718.000000,0,0,False,2026-04-12,,
bits.bo,bioadmin:cuencas_niv1,,True,0,161.353772,418.000000,16060563.000000,0,0,False,2026-04-12,,
bits.bo,bioadmin:cuencas_niv5,,True,0,161.353772,418.000000,16060563.000000,0,0,False,2026-04-12,,
bits.bo,devsenamhi:cm_plus_lipez,,True,0,4.352762,81.000000,16081691.000000,0,0,False,2026-04-12,,
bits.bo,iniaf:cobuso,,True,0,57.006340,10209.000000,16150638.000000,0,0,False,2026-04-12,,
minplanifica,infospie:municipio,,True,0,161.261033,344.000000,16168344.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_concesiones_mineras_pertenencia_teivlj,,True,0,95.755929,15541.000000,16485893.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_areas_reservadas_v4ach,,True,0,142.018758,392.000000,16639930.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:vulnerabilidad_educacin_2020_2025_vule3732d1bcc,,True,0,0.067320,7650.000000,16920270.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_riesgo_de_deforestacion_cuenca_del_rio_coroico_sh5g9i,,True,0,1.717400,952.000000,17021189.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_plan_de_uso_de_suelos__del_beni_52o6ig,,True,0,39.405721,2296.000000,17207602.000000,0,0,False,2026-04-12,,
minedu.seie,minedu:municipiosestadisticos,,True,0,161.320587,339.000000,17237743.000000,0,0,False,2026-04-12,,
bits.bo,smtcc:sdv_layer_58b56283_588c_4f90_8b2b_160703ef2822,,True,0,161.369038,339.000000,17255981.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_plan_uso_de_suelos_potosi_ygd0a,,True,0,20.773426,426.000000,17299178.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_c328f07d_2ac0_4057_94e2_2926d472f9d4,,True,0,161.363531,344.000000,17319368.000000,0,0,False,2026-04-12,,
bits.bo,afd:bosques_sanborja,,True,0,1.153730,3.000000,17344505.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_bosques__san_borja_caudv,,True,0,1.153730,3.000000,17344547.000000,0,0,False,2026-04-12,,
bits.bo,bioadmin:cuencas_niv2,,True,0,161.353772,452.000000,17346042.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_regenracion__palos_blancos_63a1j,,True,0,0.874447,43357.000000,17351471.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_plan_de_uso_de_suelos_de_potosi_56srz,,True,0,21.191056,426.000000,17367594.000000,0,0,False,2026-04-12,,
minplanifica,pnot:corredores,,True,0,140.485065,222.000000,17479792.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:provincia,,True,0,161.261033,113.000000,17537736.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_deforestacion_fiocs,,True,0,136.002020,46724.000000,17717741.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_deforestacion2022_e21vjg,,True,0,156.865810,32520.000000,17755920.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_recurrencia_municipal_de_inundaciones_20022023_hbezr,,True,0,157.824648,321.000000,17882525.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_areas_con_silvopastura_y_campo_lesay,,True,0,133.337688,396.000000,18123098.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:cea_layer_44011c53_481b_44d2_b8fe_76b22a6f2654,,True,0,161.369038,339.000000,18381597.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_municipios_fronterizos_pnot_bvkr9f,,True,0,161.260953,85.000000,18389478.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_unidades_hidricas_escorrentia_ge31q,,True,0,161.353730,805.000000,18411155.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_restitucion_de_servidumbres_sgd9qf,,True,0,100.277711,1236.000000,18571889.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_mapa_referencial_de_ubicacion_de_pueblos_indigena_m2st5i,,True,0,142.171567,610.000000,18777020.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_red_vial_fundamental_op3s9,,True,0,141.772281,677.000000,18974414.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_3047f0c9_674f_489a_b884_d11fcd0967c9,,True,0,161.369038,339.000000,19246115.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_erosion_ocpfkl,,True,0,97.160674,1361.000000,19338177.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_mapa_geotecnico_la28r,,True,0,0.045878,713.000000,19398876.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_sequia,,True,0,161.369038,339.000000,19454532.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_granizada,,True,0,161.369038,339.000000,19465651.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_inundacion,,True,0,161.369038,339.000000,19465990.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_plan_operativo_anual_forestal_dxdyah,,True,0,150.060385,17269.000000,19493247.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_mun_bolivia_4opel,,True,0,161.368986,344.000000,19676456.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_bolivia_5hkwb,,True,0,161.368986,344.000000,19684024.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_f77qof,,True,0,161.368986,344.000000,19685744.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_de_bolivia_zfdwj,,True,0,161.368986,344.000000,19689184.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:municipios,,True,0,161.369038,344.000000,19720282.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_componente_de_disponibilidad_ff0ju,,True,0,162.153893,339.000000,19814482.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_componente_de_disponibilidad_ff0ju,,True,0,162.153893,339.000000,19814482.000000,0,0,False,2026-04-12,,
minplanifica,infospie:layer_componente_de_disponibilidad_ff0ju,,True,0,161.368986,339.000000,19814482.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_ganadores_por_recinto_municipio_wv2zj,,True,0,161.260953,345.000000,20019246.000000,0,0,False,2026-04-12,,
bits.bo,infospie:layer_areas_urbanas_homologadas_vjgm4,,True,0,145.443388,527.000000,20039175.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_deforestacion_ypd4ch,,True,0,135.144533,46724.000000,20128699.000000,0,0,False,2026-04-12,,
bits.bo,devsmtcc:raster_amenaza_de_helada_1azv0l,,True,0,159.849326,648.000000,20148782.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_amenaza_de_helada1_x9y4q,,True,0,159.849221,648.000000,20148912.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_lineas_de_media_tension_2022_v8xljf,,True,0,128.158408,242.000000,20152647.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_lineas_de_media_tension_2022_u82x,,True,0,146.952891,242.000000,20153470.000000,0,0,False,2026-04-12,,
bits.bo,wcs:tcos_moxos,,True,0,26.928756,25.000000,20153715.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_cultivos_de_arroz_en_santa_cruz_gfiat,,True,0,6.477457,17.000000,20484589.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_cultivos_de_arroz_en_santa_cruz_b3pxv,,True,0,6.477457,17.000000,20484837.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_cultivos_de_arroz_de_santa_cruz_256oy,,True,0,6.477457,17.000000,20484976.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer__numero_de_casos_covid19_pwp9z,,True,0,161.363531,342.000000,20634502.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_necesidades_basicas_insatisfechas_uh5uf,,True,0,166.527976,346.000000,20829338.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_areas_deforestadas_2012_y4ya5,,True,0,152.038759,376.000000,20891989.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_cobertura_de_agua_por_municipio_del_2024_gxlez,,True,0,161.260953,340.000000,20936928.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_indice_de_alfabetismo_sz9vx,,True,0,159.190913,1358.000000,21169590.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_indice_de_alfabetismo_sz9vx,,True,0,159.190913,1358.000000,21169590.000000,0,0,False,2026-04-12,,
minplanifica,infospie:layer_indice_de_alfabetismo_sz9vx,,True,0,156.136367,1358.000000,21169590.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_sitios_ramsar_o_nivel_nacional_dqn6z,,True,0,148.654244,106.000000,21184884.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_etnias_llpzn,,True,0,145.029307,610.000000,21234466.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_etnias_llpzn,,True,0,145.029307,610.000000,21234466.000000,0,0,False,2026-04-12,,
minplanifica,infospie:layer_etnias_llpzn,,True,0,142.171567,610.000000,21234466.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_basura_municipios_297,,True,0,161.260953,339.000000,21290759.000000,0,0,False,2026-04-12,,
bits.bo,devsenamhi:cm_rios_sec,,True,0,158.400268,32455.000000,21348899.000000,0,0,False,2026-04-12,,
minedu.seie,minedu:provincia,,True,0,161.320587,112.000000,21381360.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_b9bda12a_1be1_43e0_b572_971d7f62f9e7,,True,0,161.363531,344.000000,21445373.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_6075e78f_c00f_43c7_9479_cda6be27d074,,True,0,161.363531,344.000000,21520640.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_macro_regiones_r2byc,,True,0,161.261033,365.000000,21558725.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_zonas_industriales_9f7clh,,True,0,161.260953,365.000000,21560550.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_865296e8_b75d_401f_ace6_c5632bad9892,,True,0,161.363531,344.000000,21578776.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:municipio,,True,0,161.261033,344.000000,21591573.000000,0,0,False,2026-04-12,,
iniaf.geo,iniaf:almendra_chi,,True,0,14.170475,32.000000,21604134.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:vulnerabilidad_educacin_2020_2024_vulfec9916c67,,True,0,0.067320,7650.000000,21625020.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_areas_deforestadas_2022_qgk16j,,True,0,152.224532,373.000000,21656380.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_rios_secundarios_kcoam,,True,0,161.584111,32455.000000,21874670.000000,0,0,False,2026-04-12,,
bits.bo,sinacar:layer_pruebacatalogouno_t48eh,,True,0,160.089112,418.000000,21933881.000000,0,0,False,2026-04-12,,
bits.bo,bioadmin:cuencas_niv3,,True,0,161.353772,634.000000,22051281.000000,0,0,False,2026-04-12,,
bits.bo,simb:provincias,,True,0,164.502337,112.000000,22080890.000000,0,0,False,2026-04-12,,
bits.bo,simb:rios_secundarios,,True,0,164.579840,3995.000000,22249753.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_rios_secundarios_nq6ny,,True,0,158.400163,32455.000000,22296585.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_rios_secundarios_3_9snmm,,True,0,161.584111,32455.000000,22393950.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_plan_de_uso_de_suelo_scz_f7zi5g,,True,0,51.484335,710.000000,22571042.000000,0,0,False,2026-04-12,,
bits.bo,demo:provincia,,True,0,161.261033,126.000000,22585903.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_red_de_transporte_de_oleoductos_y_gasoductos_hk2e6,,True,0,63.587764,463.000000,22796731.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_lineas_de_media_tension_qebra,,True,0,146.952891,430.000000,23054020.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_quema_controlada_vgo7t,,True,0,158.646804,3133.000000,23167908.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_presencia_de_grava_vxeq4,,True,0,162.062435,1949.000000,23185304.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_presencia_de_grava_vxeq4,,True,0,162.062435,1949.000000,23185304.000000,0,0,False,2026-04-12,,
minplanifica,infospie:layer_presencia_de_grava_vxeq4,,True,0,161.287294,1949.000000,23185304.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_vias_p6bsk,,True,0,137.002551,668.000000,23217008.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_referendum_2016__municipal_ypvmuj,,True,0,161.368986,339.000000,23307809.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_plan_de_uso_de_suelos_1qi9v,,True,0,159.927778,9851.000000,23768493.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:cea_layer_24aae87e_39ae_49f8_a6b9_2fad1eec0b27,,True,0,161.369038,339.000000,23773392.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_560e6bf2_b10d_4759_89a0_9d8c454153c3,,True,0,161.369038,339.000000,23773392.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:cea_layer_f3ee53c8_2a8e_4c50_9dcc_fe06e1caf0d4,,True,0,161.369038,339.000000,23776104.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_23d1b582_1a2b_4ca8_ab03_334749243ef5,,True,0,161.369038,339.000000,23776104.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_basura_municipios_301,,True,0,161.260953,339.000000,24330166.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_basura_municipios_303,,True,0,161.260953,339.000000,24330166.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_603b9e76_8aab_44fd_9b7d_84603ce77fbb,,True,0,161.369038,339.000000,24339047.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_dz:communes,,True,0,236.865048,1562.000000,24372198.000000,0,0,False,2026-04-12,,
bits.bo,iniaf:layer_cultivos_de_soya_lt76tk,,True,0,5.374168,9.000000,24410036.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_ejemplo_algebra_261,,True,0,162.153893,339.000000,24486038.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_ejemplo_algebra_262,,True,0,162.153893,339.000000,24498242.000000,0,0,False,2026-04-12,,
bits.bo,iniaf:layer_cultivos_de_citricos_oo4l2,,True,0,5.582752,15.000000,24505998.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_ejemplo_algebra_244,,True,0,161.368986,339.000000,24518582.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_ejemplo_algebra_238,,True,0,161.368986,339.000000,24583466.000000,0,0,False,2026-04-12,,
bits.bo,afd:bosque_yungas,,True,0,23.895080,31199.000000,24722088.000000,0,0,False,2026-04-12,,
iniaf.geo,iniaf:copaibo_chi,,True,0,12.341301,27.000000,24760296.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_recurrencia_municipal_de_sequias_20022023_gxseth,,True,0,158.028855,303.000000,24888965.000000,0,0,False,2026-04-12,,
bits.bo,demo:municipio,,True,0,161.261033,344.000000,25225176.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_44ffddf7_a9f6_4d16_a980_6b6f847e50f0,,True,0,161.369038,339.000000,25351098.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_4e040aca_aed4_4d9f_8257_8e6326e7ea1a,,True,0,161.369038,339.000000,25351098.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_b5bad215_b425_4417_98ba_3c1b2612a6f8,,True,0,161.369038,339.000000,25351098.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_e91fd745_d95b_4ebe_9a25_e58d426beb19,,True,0,161.369038,339.000000,25351098.000000,0,0,False,2026-04-12,,
bits.bo,smtcc:sdv_layer_45258dcc_5f5c_4719_beae_d92f48e9cad2,,True,0,161.369038,339.000000,25351098.000000,0,0,False,2026-04-12,,
bits.bo,infospie:cea_layer_265a578b_1392_41c3_a78f_7394f1177ab4,,True,0,161.369038,339.000000,25352793.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:cea_layer_cf2ee93b_511d_464a_aba7_7dbbcea2cc9d,,True,0,161.369038,339.000000,25387710.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_manzanos_jjar7,,True,0,0.030653,14402.000000,25546268.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_elecciones_subnacionales_2015__municipal_47cp5,,True,0,161.368986,339.000000,25685352.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_zonificacion_de_la_reserva_forestal__79u2sl,,True,0,0.538926,352.000000,25878477.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_comunidades_con_resolucion_de_asentamiento_2024_8fujl,,True,0,142.281802,2010.000000,25967994.000000,0,0,False,2026-04-12,,
bits.bo,iniaf:soya_cha,,True,0,5.482183,9.000000,26150051.000000,0,0,False,2026-04-12,,
iniaf.geo,iniaf:soya_cha,,True,0,5.374149,9.000000,26150051.000000,0,0,False,2026-04-12,,
bits.bo,iniaf:citricos_cha,,True,0,5.694966,15.000000,26250906.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_amenaza_helada,,True,0,161.369038,348.000000,26280264.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_amenaza_sequia,,True,0,161.369038,348.000000,26281169.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_amenaza_incendio,,True,0,161.369038,348.000000,26282352.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_amenaza_inundacion,,True,0,161.369038,348.000000,26282770.000000,0,0,False,2026-04-12,,
bits.bo,unibienes:capa_amenaza_granizo,,True,0,161.369038,348.000000,26293975.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:vulnerabilidad_institucional_27_24520,,True,0,0.067320,7650.000000,26398620.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_limites_municipales_64k62,,True,0,162.045318,350.000000,26463010.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_analfabetismo_4b4p7,,True,0,159.190913,1358.000000,26541295.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_analfabetismo_vr6yc,,True,0,159.190913,1358.000000,26541295.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_analfabetismo_ztsgd,,True,0,156.136367,1358.000000,26541295.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_indice_de_alfabetismo_2x37g,,True,0,156.136367,1358.000000,26552159.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_indice_de_alfabetismo_ly6o4l,,True,0,156.136367,1358.000000,26553517.000000,0,0,False,2026-04-12,,
bits.bo,infospie:layer_porcentaje_de_cobertura_de_saneamiento_o7eaq,,True,0,161.260953,349.000000,26592544.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_erosion_qfd44,,True,0,100.700188,1090.000000,26650064.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:map_algebra_ejemplo_algebra_249,,True,0,162.153893,339.000000,26683029.000000,0,0,False,2026-04-12,,
